Application_ID,Gender,Age,Education,Marital_Status,Employment_Type,Monthly_Income,Loan_Amount,Loan_Term,Credit_Score,Existing_Debt,Approval_Status,Application_Date
APP114608,MALE,21.0,graduate,MARRIED,self-employed,181945,1069520,48.0,422.0,202871.0,Approved,2018-06-09
APP114609,Female,51.0,,MARRIED,self-employed,103220,2756316,60.0,814.0,367216.0,Approved,2018-11-24
APP114610,male,21.0,not graduate,Single,Self-Employed,99726,657033,48.0,348.0,42942.0,Rejected,2020-01-01
APP114611,Male,87.0,GRADUATE,SINGLE,SELF EMPLOYED,11668,"657,689",36.0,353.0,892098.0,Rejected,2021-04-18
APP114612,Female,75.0,graduate,MARRIED,Salaried,168853,2896350,72.0,807.0,781322.0,Approved,2018-04-03
,female,21.0,Graduate,SINGLE,SALARIED,176089,2411601,72.0,449.0,47137.0,Approved,2021-08-25
APP114614,male,67.0,Graduate,Single,SALARIED,78084,2283665,36.0,467.0,181907.0,Approved,2019-02-02
APP114615,male,22.0,GRADUATE,Single,self-employed,30989,1079254,36.0,408.0,22159.0,Approved,2020-02-01
APP114616,male,62.0,not graduate,SINGLE,SALARIED,63605,,48.0,999.0,459975.0,Approved,2021-08-17
APP114617,FEMALE,52.0,GRADUATE,married,Self-Employed,82307,1446316,24.0,445.0,,Rejected,2022-03-12
APP114618,FEMALE,44.0,graduate,SINGLE,SELF EMPLOYED,125991,1187860,60.0,497.0,900345.0,Rejected,2018-09-30
APP114619,male,19.0,Graduate,MARRIED,self-employed,70.1k,2196743,36.0,542.0,462283.0,Approved,2019-11-21
APP114620,female,71.0,not graduate,SINGLE,Salaried,121246,1105911,36.0,487.0,683278.0,Rejected,2018-11-13
APP114621,MALE,89.0,graduate,MARRIED,Self-Employed,14530,88397,72.0,692.0,737004.0,Approved,2018-05-09
APP114622,female,65.0,Graduate,MARRIED,Salaried,80161,1126557,60.0,478.0,343788.0,Rejected,2020-02-15
APP114623,FEMALE,66.0,Graduate,MARRIED,SALARIED,98780,830608,48.0,811.0,380067.0,Rejected,2020-09-19
APP114624,Female,18.0,Not Graduate,married,SALARIED,42926,1328607,24.0,399.0,850716.0,Approved,2019-11-11
APP114625,FEMALE,50.0,not graduate,married,SELF EMPLOYED,45705,2823783,12.0,594.0,69029.0,Rejected,2022-03-10
APP114626,MALE,52.0,GRADUATE,Single,Salaried,95104,1688487,60.0,774.0,137811.0,Rejected,2022-11-06
APP114627,Male,71.0,Not Graduate,Married,Self-Employed,124391,187985 rs,72.0,659.0,248670.0,Approved,2024-12-04
APP114628,FEMALE,73.0,Graduate,married,Salaried,120717,2122141,24.0,660.0,754107.0,Approved,2023-08-08
APP114629,female,32.0,not graduate,,Salaried,90655,2669331,36.0,458.0,387705.0,Rejected,2019-05-07
APP114630,female,86.0,not graduate,Single,Salaried,161039,2566558,72.0,359.0,258640.0,Approved,2024-04-02
APP114631,male,21.0,Not Graduate,Single,Salaried,142967,1068049,36.0,643.0,893028.0,Approved,2021-06-15
APP114632,male,81.0,graduate,Single,SALARIED,"163,673",1101352,60.0,660.0,142209.0,Approved,2021-09-03
APP114633,male,39.0,graduate,SINGLE,SELF EMPLOYED,166326,1910473,60.0,567.0,642729.0,Rejected,2022-06-07
APP114634,Male,41.0,GRADUATE,MARRIED,Self-Employed,180064,157104,36.0,542.0,711565.0,Approved,2023-09-06
,MALE,64.0,not graduate,married,,"38,407",2473489,60.0,,496877.0,Approved,2020-04-22
APP114636,Female,23.0,Not Graduate,MARRIED,SALARIED,94907,890474,24.0,618.0,254126.0,Approved,
APP114637,female,44.0,Graduate,,SALARIED,,2954502,12.0,620.0,137066.0,Rejected,2021-08-23
APP114638,female,27.0,graduate,Single,Self-Employed,111776,,12.0,578.0,24588.0,Approved,2020-07-15
APP114639,MALE,56.0,Not Graduate,Married,Self-Employed,34333,456649,36.0,748.0,636548.0,Approved,2019-12-14
APP114640,Male,-5.0,GRADUATE,Single,SELF EMPLOYED,97984,603450,72.0,448.0,926872.0,Rejected,2023-04-16
APP114641,male,54.0,GRADUATE,Single,self-employed,114495,1977686,12.0,530.0,867428.0,Approved,2022-03-06
APP114642,MALE,71.0,not graduate,Married,SALARIED,71770,1313404,12.0,,,Approved,
APP114643,Female,68.0,GRADUATE,MARRIED,SELF EMPLOYED,117348,2256016,36.0,635.0,162041.0,Rejected,2020-10-15
APP114644,male,77.0,GRADUATE,Married,SALARIED,14443,1106512,48.0,829.0,264238.0,Rejected,2024-01-09
APP114645,Female,89.0,graduate,SINGLE,SELF EMPLOYED,51607,1204004,72.0,543.0,875770.0,Rejected,2020-12-08
APP114646,,68.0,graduate,married,SELF EMPLOYED,168517,65961,60.0,325.0,386943.0,Approved,2018-09-01
APP114647,Female,79.0,GRADUATE,married,self-employed,8604,251542,72.0,532.0,180795.0,,2019-12-14
APP114648,male,66.0,not graduate,MARRIED,Salaried,138647,201389,72.0,472.0,808216.0,Approved,2022-09-12
APP114649,FEMALE,68.0,graduate,,,9996,511200,36.0,594.0,610101.0,Approved,2023-01-11
APP114650,male,45.0,graduate,MARRIED,SELF EMPLOYED,134299,297997,12.0,836.0,926976.0,Rejected,2022-02-01
APP114651,female,53.0,GRADUATE,Married,SELF EMPLOYED,135246,1997570,48.0,789.0,972899.0,Rejected,2021-01-12
APP114652,male,42.0,not graduate,Married,Self-Employed,23039,2970166,60.0,897.0,4007.0,Rejected,2020-02-25
APP114653,FEMALE,53.0,GRADUATE,,Salaried,167006,1915579,60.0,581.0,73593.0,Approved,2020-10-17
APP114654,Female,77.0,Graduate,Single,Self-Employed,60171,,24.0,514.0,319023.0,Rejected,
APP114655,female,24.0,Graduate,Married,Salaried,140752,622842,60.0,389.0,960304.0,Rejected,2020-07-07
APP114656,Male,82.0,not graduate,married,self-employed,122201,252499,36.0,509.0,369668.0,Approved,2022-08-03
APP114657,Male,150.0,Graduate,married,self-employed,142476,1882656,72.0,758.0,900453.0,Approved,2024-01-25
,Male,53.0,not graduate,Single,Self-Employed,,,72.0,335.0,852103.0,Approved,2021-01-14
APP114659,Male,150.0,Graduate,Married,Self-Employed,103824,2339451,72.0,530.0,71474.0,Rejected,2024-04-12
APP114660,MALE,47.0,Not Graduate,Married,Salaried,175065,154505,36.0,514.0,176658.0,Approved,2021-07-19
APP114661,,64.0,graduate,SINGLE,Salaried,120946,2915966,48.0,470.0,850925.0,Approved,2024-10-28
APP114662,FEMALE,46.0,GRADUATE,SINGLE,,144.5k,1047129,72.0,861.0,765864.0,Rejected,2020-06-30
APP114663,Male,22.0,not graduate,married,Self-Employed,163057,1963324,72.0,745.0,838691.0,Rejected,2021-02-01
APP114664,male,82.0,Graduate,MARRIED,SELF EMPLOYED,184681,2160190 rs,24.0,802.0,732773.0,Rejected,2021-10-10
APP114665,Male,86.0,,married,SALARIED,27412,1040007,24.0,698.0,267761.0,Approved,2023-04-21
APP114666,Female,80.0,Graduate,Single,Self-Employed,96430,366639,12.0,492.0,73093.0,Approved,2020-09-25
APP114667,FEMALE,73.0,Not Graduate,Married,Salaried,157.5k,537178,24.0,764.0,955843.0,Approved,2023-06-18
APP114668,FEMALE,34.0,GRADUATE,SINGLE,SELF EMPLOYED,70564,2268103,72.0,828.0,55863.0,Rejected,2021-08-19
,female,68.0,graduate,married,self-employed,25010,549483,12.0,425.0,427721.0,Rejected,2020-02-19
APP114670,MALE,54.0,graduate,Single,self-employed,160196,711293,24.0,533.0,988859.0,Approved,2018-08-16
APP114671,male,26.0,Not Graduate,MARRIED,self-employed,182501,1088388,36.0,358.0,6715.0,Rejected,2020-12-22
APP114672,,55.0,Graduate,married,SELF EMPLOYED,122568,56010,72.0,328.0,358313.0,Rejected,2023-05-10
APP114673,Female,70.0,graduate,Married,Self-Employed,192645,2384140 rs,12.0,530.0,582899.0,Rejected,2019-07-13
APP114674,Male,30.0,Graduate,Married,SALARIED,42382,702341,36.0,304.0,879258.0,Rejected,2024-01-03
APP114675,FEMALE,70.0,not graduate,SINGLE,self-employed,94737,2734179,24.0,481.0,440766.0,Approved,2018-08-29
APP114676,Female,66.0,Graduate,Single,Self-Employed,12164,737749,36.0,612.0,154967.0,Rejected,2022-07-30
APP114677,Male,87.0,not graduate,MARRIED,self-employed,23355,,12.0,564.0,455407.0,Approved,2018-07-01
APP114678,MALE,52.0,not graduate,MARRIED,,95464,1094934,36.0,355.0,491637.0,,2023-10-10
APP114679,FEMALE,33.0,graduate,Single,self-employed,157577,175703,60.0,884.0,509855.0,Rejected,
APP114680,FEMALE,30.0,not graduate,SINGLE,Salaried,107946,493299,24.0,700.0,106786.0,Rejected,2022-02-07
APP114681,Female,28.0,Graduate,Married,SELF EMPLOYED,109914,346966,36.0,816.0,766892.0,Rejected,2024-05-12
APP114682,female,19.0,GRADUATE,MARRIED,SELF EMPLOYED,41648,438279,60.0,307.0,281474.0,Rejected,2019-04-02
APP114683,male,36.0,Graduate,Single,Salaried,94695,406928,36.0,715.0,467768.0,Approved,2019-08-21
APP114684,MALE,62.0,Not Graduate,SINGLE,self-employed,130390,2767766,36.0,316.0,117385.0,Rejected,2023-04-19
APP114685,male,63.0,Not Graduate,Married,SELF EMPLOYED,72347,2462886,36.0,401.0,799118.0,Approved,2022-04-01
APP114686,FEMALE,64.0,Graduate,Single,SELF EMPLOYED,113290,2130164,12.0,415.0,123057.0,Rejected,2023-03-24
APP114687,male,66.0,Not Graduate,SINGLE,SELF EMPLOYED,160830,2138027,36.0,356.0,636486.0,Rejected,2021-12-12
APP114688,Male,59.0,GRADUATE,married,self-employed,140.2k,2295860,72.0,721.0,125072.0,Approved,2020-04-09
APP114689,MALE,50.0,Not Graduate,Single,self-employed,174991,847039,24.0,850.0,830337.0,Rejected,2019-06-17
APP114690,male,58.0,graduate,MARRIED,SELF EMPLOYED,68699,1957973,48.0,894.0,711534.0,Rejected,2022-04-27
APP114691,Male,86.0,GRADUATE,Single,SALARIED,16476,2036936 rs,72.0,382.0,816395.0,Rejected,2022-02-06
APP114692,Female,36.0,graduate,Married,Self-Employed,181048,691834,36.0,568.0,872455.0,Approved,2021-02-11
APP114693,male,56.0,graduate,Single,Self-Employed,101.4k,,36.0,854.0,805890.0,Rejected,2020-07-24
APP114694,MALE,24.0,GRADUATE,Married,self-employed,77945,"1,119,319",60.0,601.0,62682.0,Approved,2022-09-15
APP114695,Male,56.0,graduate,SINGLE,SALARIED,82896,571783,72.0,679.0,760009.0,Rejected,2023-01-26
APP114696,male,51.0,Not Graduate,married,SALARIED,33797,877902,72.0,751.0,397825.0,Rejected,2021-06-28
APP114697,Female,61.0,Graduate,Married,SALARIED,8748,1543992,24.0,388.0,460170.0,,2018-07-19
APP114698,male,86.0,GRADUATE,SINGLE,Salaried,,832233 rs,72.0,842.0,557902.0,Rejected,2018-10-09
APP114699,Male,85.0,Graduate,SINGLE,Salaried,94013,2976916,60.0,315.0,303173.0,Approved,2020-05-12
APP114700,male,80.0,GRADUATE,married,SELF EMPLOYED,58619,1782243,12.0,456.0,722247.0,Rejected,2018-10-27
APP114701,MALE,88.0,GRADUATE,MARRIED,SALARIED,156156,2469730 rs,12.0,703.0,242194.0,Rejected,2024-10-02
APP114702,FEMALE,65.0,graduate,MARRIED,Self-Employed,176152,2828871,24.0,309.0,997694.0,Approved,2021-02-26
APP114703,Male,20.0,Graduate,Single,Salaried,12918,1306100,72.0,783.0,406461.0,Approved,2021-04-07
APP114704,,51.0,Not Graduate,MARRIED,self-employed,32994,1042832,,624.0,859500.0,Rejected,2018-04-01
APP114705,Male,26.0,Graduate,Single,self-employed,170601,,48.0,352.0,575211.0,Rejected,2019-07-31
APP114706,Male,78.0,GRADUATE,Married,SALARIED,73162,722393,48.0,436.0,83085.0,Approved,2020-05-25
APP114707,male,37.0,Not Graduate,Married,SELF EMPLOYED,121589,2837463,72.0,449.0,717457.0,Approved,2018-02-08
APP114708,MALE,57.0,graduate,Single,SALARIED,197349,2590977,60.0,,932828.0,Approved,2018-01-18
APP114709,Female,29.0,Not Graduate,married,self-employed,"113,549",929754 rs,60.0,648.0,394766.0,Approved,2019-09-20
APP114710,MALE,45.0,Not Graduate,married,self-employed,59424,1001684,12.0,688.0,762778.0,Approved,2018-02-05
APP114711,Male,65.0,Graduate,MARRIED,SELF EMPLOYED,35503,1961120,48.0,624.0,355939.0,Rejected,2023-05-26
APP114712,female,-5.0,GRADUATE,Married,Salaried,"159,931",1285735,60.0,495.0,905400.0,Rejected,2024-02-16
,male,24.0,GRADUATE,Married,SELF EMPLOYED,113953,2610875,24.0,871.0,279221.0,Rejected,2023-09-05
APP114714,female,31.0,,married,Self-Employed,46118,128569,36.0,888.0,628077.0,Approved,2024-03-18
APP114715,male,36.0,not graduate,SINGLE,self-employed,77946,2488251,60.0,692.0,151742.0,Approved,2021-12-27
APP114716,Male,71.0,graduate,married,Self-Employed,152227,791297,72.0,664.0,16078.0,Approved,2021-07-21
APP114717,male,77.0,Graduate,married,self-employed,36869,1260494,36.0,352.0,976574.0,Approved,2022-12-28
APP114718,Male,84.0,GRADUATE,,,75000,573909,60.0,725.0,623829.0,Approved,2022-03-20
APP114719,MALE,51.0,Not Graduate,MARRIED,SALARIED,117864,749074,72.0,594.0,564692.0,Approved,2020-03-06
APP114720,FEMALE,58.0,not graduate,Single,self-employed,90563,568096,60.0,871.0,504718.0,,2021-03-31
APP114721,male,48.0,graduate,MARRIED,self-employed,174022,912774,48.0,343.0,855837.0,Rejected,2018-10-14
APP114722,Male,56.0,GRADUATE,SINGLE,self-employed,178978,2218055,36.0,717.0,,Approved,2020-03-30
APP114723,female,69.0,not graduate,SINGLE,self-employed,96338,2416855,72.0,776.0,635254.0,Rejected,2019-03-23
APP114724,Male,64.0,graduate,MARRIED,SALARIED,157395,760792,24.0,438.0,956038.0,Approved,2020-10-12
APP114725,female,37.0,Not Graduate,Single,SALARIED,82900,1383367,24.0,881.0,547520.0,Rejected,2019-11-18
APP114726,male,69.0,not graduate,MARRIED,Self-Employed,184920,1209862,24.0,695.0,993524.0,Rejected,2021-03-05
APP114727,Female,88.0,Graduate,Married,Self-Employed,58017,2834100,,339.0,524378.0,Rejected,2019-12-18
APP114728,female,79.0,graduate,Married,Self-Employed,179920,209374,24.0,317.0,691047.0,Rejected,2024-11-04
APP114729,Male,22.0,not graduate,Married,SELF EMPLOYED,38175,909533,12.0,,834676.0,Approved,2018-08-15
APP114730,male,74.0,not graduate,Single,SALARIED,142606,2172602,48.0,572.0,4958.0,Rejected,2023-08-25
APP114731,Male,21.0,graduate,Single,SALARIED,21504,1649978,24.0,320.0,53575.0,Approved,2020-10-03
APP114732,Female,28.0,not graduate,SINGLE,Salaried,122622,700382,,405.0,291652.0,Rejected,2021-07-16
APP114733,FEMALE,36.0,not graduate,married,Salaried,123736,502075,60.0,330.0,874311.0,Rejected,2018-09-27
APP114734,,44.0,graduate,Single,Salaried,156779,2649012,36.0,784.0,327061.0,Approved,
APP114735,MALE,46.0,Not Graduate,married,Self-Employed,21568,503167,36.0,899.0,970572.0,Rejected,2019-04-06
APP114736,male,35.0,Graduate,Married,self-employed,112654,2826660,48.0,358.0,559296.0,Approved,2024-08-27
APP114737,Female,54.0,graduate,Married,SELF EMPLOYED,77396,2679863,24.0,396.0,952061.0,Rejected,2020-04-14
APP114738,FEMALE,78.0,GRADUATE,married,SALARIED,163724,2904087,72.0,893.0,298213.0,Rejected,2018-08-11
APP114739,Male,64.0,not graduate,MARRIED,,112336,191589,12.0,737.0,761649.0,Approved,2021-04-10
APP114740,male,37.0,Graduate,SINGLE,SELF EMPLOYED,31696,436023,72.0,816.0,919922.0,Rejected,2022-12-13
APP114741,female,87.0,Graduate,SINGLE,SALARIED,22667,1707734,12.0,724.0,846928.0,Approved,2021-08-17
APP114742,Female,66.0,graduate,MARRIED,SELF EMPLOYED,16865,1749580,72.0,589.0,484412.0,Approved,2020-09-07
APP114743,FEMALE,32.0,GRADUATE,married,SELF EMPLOYED,21606,1453109,24.0,894.0,819880.0,Rejected,2021-08-15
APP114744,Female,35.0,GRADUATE,married,SALARIED,158631,459524,48.0,497.0,631422.0,Approved,2019-10-23
APP114745,MALE,55.0,Not Graduate,Single,SELF EMPLOYED,57738,1727295,36.0,804.0,279659.0,Rejected,2021-10-23
APP114746,male,39.0,GRADUATE,Married,Salaried,23.9k,1160915,,512.0,627514.0,Rejected,2020-05-17
APP114747,Male,77.0,graduate,Married,Salaried,99214,2199304,72.0,360.0,858486.0,Rejected,2020-12-24
APP114748,FEMALE,83.0,Graduate,married,SELF EMPLOYED,107414,1845589,36.0,518.0,94901.0,Approved,2021-11-10
APP114749,Female,43.0,Graduate,Single,Self-Employed,66499,2990466,36.0,582.0,632187.0,Approved,2018-06-09
APP114750,male,81.0,GRADUATE,Single,self-employed,183520,450896,72.0,548.0,186494.0,Rejected,2018-08-08
APP114751,Female,75.0,not graduate,SINGLE,SALARIED,194008,2126631,48.0,837.0,924174.0,Rejected,2021-07-12
APP114752,male,20.0,Not Graduate,,Self-Employed,197804,369007,72.0,362.0,,Rejected,2019-02-03
,MALE,47.0,GRADUATE,married,self-employed,22888,61903,48.0,595.0,554360.0,Rejected,2024-06-06
APP114754,Female,36.0,graduate,SINGLE,SALARIED,34325,462400,72.0,839.0,364198.0,Approved,2022-08-03
APP114755,MALE,27.0,Not Graduate,Single,self-employed,186943,2976135,48.0,368.0,547484.0,Approved,2020-10-17
APP114756,female,63.0,GRADUATE,MARRIED,SALARIED,142912,1772094,60.0,569.0,894635.0,Approved,2018-02-23
APP114757,female,36.0,Not Graduate,Married,Salaried,187518,943092,36.0,496.0,981742.0,Approved,2020-08-22
APP114758,FEMALE,75.0,not graduate,married,Self-Employed,61463,1821419,60.0,457.0,757858.0,Approved,2023-08-22
APP114759,MALE,23.0,graduate,SINGLE,self-employed,71028,586322,24.0,329.0,103540.0,Rejected,2018-04-20
APP114760,male,68.0,GRADUATE,SINGLE,Salaried,196294,1495957,72.0,442.0,31534.0,Rejected,2023-04-01
APP114761,FEMALE,31.0,,Single,Self-Employed,169066,1661777,60.0,407.0,846317.0,Approved,
APP114762,Female,75.0,graduate,SINGLE,SELF EMPLOYED,59876,1491812,12.0,356.0,765461.0,Approved,2020-08-16
APP114763,Female,25.0,not graduate,Married,Self-Employed,162.3k,2455204,36.0,623.0,29602.0,Rejected,2024-01-11
APP114764,male,19.0,not graduate,married,Self-Employed,72526,2831167,36.0,371.0,770646.0,Approved,2024-11-16
APP114765,Male,35.0,Graduate,SINGLE,Salaried,137140,2455417,72.0,836.0,518884.0,Approved,2021-02-24
APP114766,Male,74.0,graduate,MARRIED,Salaried,141.3k,2287599,,892.0,112908.0,Rejected,2020-08-31
APP114767,Female,52.0,GRADUATE,MARRIED,self-employed,126208,557919,72.0,572.0,197846.0,Rejected,2020-09-10
APP114768,male,83.0,Graduate,married,self-employed,70950,1020220,36.0,594.0,544428.0,,2023-01-17
APP114769,Male,73.0,GRADUATE,MARRIED,SELF EMPLOYED,22066,2650158 rs,24.0,649.0,870842.0,Approved,2021-10-16
APP114770,MALE,60.0,Not Graduate,MARRIED,Salaried,"85,602",2986357,48.0,,682830.0,Rejected,2018-04-06
,Female,150.0,GRADUATE,SINGLE,Salaried,141165,1809341,60.0,637.0,234324.0,Approved,2020-01-07
APP114772,female,89.0,Not Graduate,MARRIED,Self-Employed,134848,2707152,36.0,729.0,,Approved,2020-01-20
APP114773,MALE,25.0,GRADUATE,SINGLE,Self-Employed,111244,2689541,48.0,484.0,715716.0,Rejected,2022-06-29
APP114774,male,22.0,Not Graduate,Married,SELF EMPLOYED,158244,1008320,12.0,461.0,724046.0,Approved,2019-09-16
APP114775,female,30.0,graduate,Single,Self-Employed,97380,2552800,12.0,402.0,,Approved,2023-03-22
APP114776,MALE,24.0,not graduate,SINGLE,Self-Employed,23997,2868958,72.0,885.0,510507.0,Approved,2019-04-17
APP114777,Male,38.0,graduate,Single,self-employed,104547,816977,60.0,583.0,459487.0,Approved,2019-05-07
APP114778,Male,54.0,Graduate,SINGLE,SELF EMPLOYED,72116,2611660,48.0,,469216.0,Rejected,2019-02-08
APP114779,female,62.0,graduate,SINGLE,self-employed,144433,2655015,,534.0,828097.0,Rejected,2024-06-06
APP114780,FEMALE,69.0,graduate,married,SELF EMPLOYED,115233,788341,12.0,814.0,426704.0,Rejected,2022-02-13
APP114781,Female,65.0,not graduate,SINGLE,self-employed,20363,2498639,60.0,403.0,785357.0,Approved,2023-01-25
APP114782,female,,graduate,MARRIED,self-employed,126069,1793703,60.0,620.0,215294.0,Approved,2024-06-07
APP114783,male,68.0,Graduate,MARRIED,SELF EMPLOYED,63922,1662383,12.0,383.0,951654.0,Approved,2018-04-06
APP114784,Female,21.0,graduate,SINGLE,Self-Employed,155243,473613,36.0,351.0,600079.0,Rejected,2022-02-19
APP114785,MALE,73.0,graduate,Married,SALARIED,44517,605541,24.0,872.0,205419.0,Rejected,2018-02-23
APP114786,male,51.0,graduate,MARRIED,Salaried,145136,1316827,36.0,341.0,792721.0,Rejected,2024-02-22
APP114787,male,62.0,graduate,Single,SELF EMPLOYED,,2508314,24.0,679.0,,Rejected,2024-06-25
APP114788,Male,33.0,not graduate,Married,SALARIED,42750,2161856,48.0,612.0,416194.0,Rejected,2018-03-10
APP114789,MALE,26.0,not graduate,Single,self-employed,30378,1746860,72.0,480.0,681796.0,Approved,2021-03-17
APP114790,Male,33.0,Graduate,SINGLE,Self-Employed,27011,2168274,12.0,692.0,376206.0,Approved,2022-03-23
APP114791,Male,48.0,Graduate,SINGLE,self-employed,84120,1432979,60.0,689.0,798427.0,Rejected,2019-11-25
APP114792,FEMALE,,Graduate,SINGLE,SELF EMPLOYED,111410,2387826,72.0,558.0,,Rejected,2024-12-22
APP114793,Male,22.0,graduate,MARRIED,SALARIED,125480,2440923,36.0,388.0,894006.0,Approved,2023-02-21
APP114794,Female,64.0,GRADUATE,Married,self-employed,130122,1889113,72.0,653.0,512605.0,Approved,2020-05-21
APP114795,male,56.0,graduate,Single,Self-Employed,188525,2986528,72.0,843.0,81928.0,Approved,2021-04-01
APP114796,Male,35.0,GRADUATE,married,SELF EMPLOYED,178374,2599974,48.0,674.0,71758.0,Approved,
APP114797,,37.0,Graduate,Married,SELF EMPLOYED,155253,820958 rs,72.0,451.0,86959.0,Approved,2024-12-09
APP114798,Female,19.0,graduate,Single,self-employed,13.2k,1946071,36.0,371.0,432394.0,Approved,2022-02-18
APP114799,MALE,57.0,Graduate,married,Self-Employed,162634,944437,72.0,737.0,46580.0,Rejected,2022-08-02
APP114800,,47.0,not graduate,Married,SELF EMPLOYED,164224,2806760,60.0,398.0,691790.0,Rejected,2024-07-09
APP114801,female,27.0,Graduate,Married,SELF EMPLOYED,76200,1791174,60.0,652.0,934634.0,Approved,2020-05-12
APP114802,female,81.0,graduate,SINGLE,self-employed,120880,603280,60.0,,940191.0,Rejected,2020-11-23
APP114803,MALE,59.0,not graduate,Married,SALARIED,77685,2345867,48.0,557.0,669928.0,Rejected,
APP114804,female,70.0,not graduate,Single,Salaried,37325,299917,72.0,566.0,530246.0,Approved,2020-03-01
APP114805,Female,70.0,GRADUATE,SINGLE,Self-Employed,127.4k,1039224,48.0,834.0,503087.0,Rejected,2021-12-17
APP114806,MALE,57.0,Not Graduate,Married,SELF EMPLOYED,129231,1378284,48.0,849.0,275267.0,Approved,2022-06-05
APP114807,female,33.0,not graduate,SINGLE,SELF EMPLOYED,24011,1266667,12.0,755.0,715772.0,Rejected,2021-09-11
APP114808,MALE,65.0,Not Graduate,married,SELF EMPLOYED,175667,2095270,12.0,618.0,793716.0,Approved,2022-08-11
APP114809,MALE,78.0,Graduate,Single,SALARIED,131100,2998430,12.0,593.0,776447.0,Rejected,2020-07-06
APP114810,Male,55.0,Graduate,married,Salaried,11743,453505 rs,24.0,,206746.0,Approved,2023-10-24
